,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
2012,0,0,0,0,0,0,0,0,0,0,0,3.860389923,3.86038941,3.860362432,3.860107658,3.85891677,3.855084768,3.845289377,3.823882281,3.78218618,14.39746069,66.69324718,105.8091752,104.8772874,93.41599268,78.14668945,60.68038174,42.79321346,26.68014547,14.24542939,6.278006726,2.188759207,0.574934007,0.107581904,0.013449729,0.001044503,4.6414340110112e-05,1.0763114986646e-06,1.17523198145693e-08,5.39012747471183e-11,9.15060726147621e-14,5.00161544474283e-17,7.55102813856273e-21,2.66188450331728e-25,1.82373843903431e-30,1.98836382060784e-36,2.7760833081831e-43,3.92181740661357e-51,4.34546067794917e-60,2.8687571255115e-70
2013,0,0,0,0,0,0,0,0,0,0,0,0,4.095279969,4.095279425,4.095250805,4.094980529,4.09371718,4.089652015,4.079260612,4.056550976,15.57908453,73.16524711,118.4704699,120.9136615,112.1790775,99.18719843,82.90937079,64.37319192,45.39706571,28.30353404,15.11220977,6.659999569,2.321936881,0.609916555,0.114127854,0.014268094,0.001108057,4.92384761962438e-05,1.14180096024234e-06,1.24674037822687e-08,5.71809623337715e-11,9.70738691439911e-14,5.30594472386091e-17,8.01047948491215e-21,2.82385005243633e-25,1.93470598753598e-30,2.10934819752272e-36,2.94499742029044e-43,4.16044508148649e-51,4.60986543480553e-60
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337801238,4.337800661,4.337770347,4.337484065,4.336145901,4.331839998,4.320833219,16.68359334,79.0486584,129.7677335,135.1748144,129.1336475,118.9268408,105.0708597,87.82011194,68.18542532,48.08547191,29.97966131,16.00715038,7.054402775,2.459441297,0.646035633,0.120886472,0.015113046,0.001173675,5.21543641981111e-05,1.20941807550849e-06,1.32057197479834e-08,6.05672020163267e-11,1.02822554972603e-13,5.62016120158484e-17,8.48485771152839e-21,2.99107761760619e-25,2.04927870407808e-30,2.23426317410329e-36,3.11939929676464e-43,4.406825409082e-51
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587996446,4.587995837,4.587963774,4.58766098,4.586245634,4.581691375,17.74465394,84.52974105,139.9986192,147.8494671,144.154167,136.7019814,125.7980524,111.1322292,92.8854885,72.11822466,50.85894092,31.70882487,16.93040899,7.46128582,2.601296674,0.683297603,0.127858948,0.015984735,0.00124137,5.51625177097056e-05,1.27917475429777e-06,1.39673977560238e-08,6.40605902348234e-11,1.08753142653378e-13,5.94432022287125e-17,8.97424637368062e-21,3.16359665368677e-25,2.16747676908549e-30,2.36313075242282e-36,3.29931965612294e-43
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84590746,4.845906816,4.84587295,4.845553135,4.844058226,18.78990055,89.78134273,149.4986966,159.2851965,157.4525872,152.3916639,144.4000899,132.8710224,117.3795738,98.10699232,76.17230116,53.71794081,33.4913143,17.8821401,7.880716787,2.747526748,0.7217087,0.13504645,0.016883305,0.001311153,5.8263440085521e-05,1.3510826689991e-06,1.4752565258013e-08,6.76617115381057e-11,1.1486662455188e-13,6.27847602926712e-17,9.47872736080079e-21,3.34143602829795e-25,2.28931996064697e-30,2.49597249590031e-36
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111575329,5.11157465,5.111538928,5.111201579,19.83972327,94.94468306,158.577501,169.8699954,169.4076659,166.2307701,160.7612857,152.3180701,140.1555773,123.8147046,103.4855271,80.34830609,56.66292707,35.32741335,18.86249519,8.312762437,2.898154795,0.761275038,0.14245012,0.017808901,0.001383035,6.14576248932929e-05,1.4251532650543e-06,1.55613472275233e-08,7.13711391095918e-11,1.2116397373904e-13,6.6226818076971e-17,9.99838097013866e-21,3.52462404778434e-25,2.41482767230447e-30
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.385040327,5.385039611,5.385001978,20.90758208,100.1235693,167.486832,179.9597511,180.438357,178.6278702,175.1403536,169.3635629,160.4671287,147.6537998,130.4386891,109.0219162,84.64687316,59.6943462,37.21740037,19.87162288,8.757488263,3.053203648,0.802002615,0.150071082,0.018761662,0.001457026,6.47455563362573e-05,1.50139777074991e-06,1.63938662669931e-08,7.51894352576459e-11,1.27646144823633e-13,6.97698973596609e-17,1.05332859754579e-20,3.71318848143208e-25
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666341979,5.666341226,22.00119628,105.3862985,176.411125,189.8427908,190.9269347,190.031087,187.9765406,184.2910991,178.2108993,168.8495674,155.3668837,137.2524951,114.7169609,89.06862376,62.81263635,39.16154852,20.90966903,9.214958545,3.212695719,0.843897317,0.157910437,0.019741727,0.001533138,6.81277096476506e-05,1.57982720636535e-06,1.72502427076169e-08,7.91171518737132e-11,1.34314074730046e-13,7.34145102527068e-17,1.10835196912164e-20
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.955519097,23.1241709,110.7719125,185.4713422,199.7295985,201.1819177,200.847304,199.7478452,197.5717326,193.6964488,187.3057675,177.4666688,163.2959054,144.2570637,120.5714469,93.61416795,66.01822775,41.16012605,21.97677685,9.6852364,3.376653011,0.886964924,0.165969267,0.02074923,0.00161138,7.16045514598756e-05,1.66045239273357e-06,1.81305947028192e-08,8.3154830861035e-11,1.41168683426081e-13,7.71611595998045e-17
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.252609804,6.252608973,6.252565277,6.252152624,6.250223763,6.244017132,6.228151699,6.19347898,6.125944494,6.005780408,5.807629358,5.502556795,5.063176082,4.472855044,3.738455441,2.902614213,2.046970564,1.276216725,0.68141507,0.300301818,0.104696984,0.027501361,0.005146067,0.000643354,4.99626760975239e-05,2.22018091193349e-06,5.14842231724212e-08,5.62159799349596e-10,2.57831051865719e-12,4.37709628669336e-15
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.557651566,6.557650695,6.557604867,6.557172082,6.555149119,6.54863969,6.532000241,6.495635967,6.424806723,6.298780275,6.090962166,5.771006238,5.310189761,4.691069138,3.920840888,3.044222051,2.146834705,1.338478631,0.714658797,0.314952436,0.109804763,0.028843051,0.005397124,0.00067474,5.24001707179802e-05,2.32849534686716e-06,5.39959484606382e-08,5.89585501769474e-10,2.70409677571888e-12
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.870681214,6.870680301,6.870632285,6.870178841,6.868059312,6.861239155,6.843805421,6.805705299,6.731495019,6.599452695,6.381714385,6.046485353,5.563671791,4.91499743,4.108002317,3.18953806,2.249313909,1.402370939,0.748773051,0.329986697,0.115046296,0.030219874,0.005654756,0.000706949,5.4901494065085e-05,2.4396461254799e-06,5.65734462947687e-08,6.17729379174522e-10
